what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.maven.seam,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.seam",1361861327999
stopped,bundle,org.jboss.tools.maven.jsf,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.jsf",1361861328000
stopped,bundle,org.jboss.tools.maven.portlet,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.portlet",1361861328002
stopped,bundle,org.jboss.tools.maven.project.examples,1.0.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.project.examples",1361861328003
stopped,bundle,org.jboss.tools.maven.ui,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.ui",1361861328003
stopped,bundle,org.jboss.tools.maven.core,1.2.0.v20110730-1431-H209-Final,"org.jboss.tools.maven.core",1361861328004
stopped,bundle,org.maven.ide.eclipse.wtp,0.13.1.20110728-1800,"org.maven.ide.eclipse.wtp",1361861328004
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.201106061504,"org.eclipse.m2e.jdt",1361861328005
stopped,bundle,org.eclipse.m2e.launching,1.0.0.201106061504,"org.eclipse.m2e.launching",1361861328006
stopped,bundle,org.eclipse.m2e.core.ui,1.0.0.201106061504,"org.eclipse.m2e.core.ui",1361861328007
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.201106061504,"org.eclipse.m2e.usagedata",1361861328007
